region_id,Type_of_Equipment_Used
4391,"Ballot Marking Device,Scanner"
4392,"Ballot Marking Device,Scanner"
4393,"Ballot Marking Device,Scanner"
4394,"Ballot Marking Device,Scanner"
4395,"Ballot Marking Device,Scanner"
4396,"Ballot Marking Device,Scanner"
4397,"Ballot Marking Device,Scanner"
4398,"Ballot Marking Device,Scanner"
4399,"Ballot Marking Device,Scanner"
4400,"Ballot Marking Device,Scanner"
4401,"Ballot Marking Device,Scanner"
4402,"Ballot Marking Device,Scanner"
4403,"Ballot Marking Device,Scanner"
4404,"Ballot Marking Device,Scanner"
4405,"Ballot Marking Device,Scanner"
4406,"Ballot Marking Device,Scanner"
4407,"Ballot Marking Device,Scanner"
4408,"Ballot Marking Device,Scanner"
4409,"Ballot Marking Device,Scanner"
4410,"Ballot Marking Device,Scanner"
4411,"Ballot Marking Device,Scanner"
4412,"Ballot Marking Device,Scanner"
4413,"Ballot Marking Device,Scanner"
4414,"Ballot Marking Device,Scanner"
4415,"Ballot Marking Device,Scanner"
4416,"Ballot Marking Device,Scanner"
4417,"Ballot Marking Device,Scanner"
4418,"Ballot Marking Device,Scanner"
4419,"Ballot Marking Device,Scanner"
4420,"Ballot Marking Device,Scanner"
4421,"Ballot Marking Device,Scanner"
4422,"Ballot Marking Device,Scanner"
4423,"Ballot Marking Device,Scanner"
4424,"Ballot Marking Device,Scanner"
4425,"Ballot Marking Device,Scanner"
4426,"Ballot Marking Device,Scanner"
4427,"Ballot Marking Device,Scanner"
4428,"Ballot Marking Device,Scanner"
4429,"Ballot Marking Device,Scanner"
4430,"Ballot Marking Device,Scanner"
4431,"Ballot Marking Device,Scanner"
4432,"Ballot Marking Device,Scanner"
4433,"Ballot Marking Device,Scanner"
4434,"Ballot Marking Device,Scanner"
4435,"Ballot Marking Device,Scanner"
4436,"Ballot Marking Device,Scanner"
4437,"Ballot Marking Device,Scanner"
4438,"Ballot Marking Device,Scanner"
4439,"Ballot Marking Device,Scanner"
4440,"Ballot Marking Device,Scanner"
4441,"Ballot Marking Device,Scanner"
4442,"Ballot Marking Device,Scanner"
4443,"Ballot Marking Device,Scanner"
4444,"Ballot Marking Device,Scanner"
4445,"Ballot Marking Device,Scanner"
4446,"Ballot Marking Device,Scanner"
4447,"Ballot Marking Device,Scanner"
4448,"Ballot Marking Device,Scanner"
4449,"Ballot Marking Device,Scanner"
4450,"Ballot Marking Device,Scanner"
4451,"Ballot Marking Device,Scanner"
4452,"Ballot Marking Device,Scanner"
4453,"Ballot Marking Device,Scanner"
4454,"Ballot Marking Device,Scanner"
4455,"Ballot Marking Device,Scanner"
4456,"Ballot Marking Device,Scanner"
4457,"Ballot Marking Device,Scanner"
4458,"Ballot Marking Device,Scanner"
4459,"Ballot Marking Device,Scanner"
4460,"Ballot Marking Device,Scanner"
4461,"Ballot Marking Device,Scanner"
4462,"Ballot Marking Device,Scanner"
4463,"Ballot Marking Device,Scanner"
4464,"Ballot Marking Device,Scanner"
4465,"Ballot Marking Device,Scanner"
4466,"Ballot Marking Device,Scanner"
4467,"Ballot Marking Device,Scanner"
4468,"Ballot Marking Device,Scanner"
4469,"Ballot Marking Device,Scanner"
4470,"Ballot Marking Device,Scanner"
4471,"Ballot Marking Device,Scanner"
4472,"Ballot Marking Device,Scanner"
4473,"Ballot Marking Device,Scanner"
4474,"Ballot Marking Device,Scanner"
4475,"Ballot Marking Device,Scanner"
4476,"Ballot Marking Device,Scanner"
4477,"Ballot Marking Device,Scanner"
4478,"Ballot Marking Device,Scanner"
4479,"Ballot Marking Device,Scanner"
4480,"Ballot Marking Device,Scanner"
4481,"Ballot Marking Device,Scanner"
4482,"Ballot Marking Device,Scanner"
4483,"Ballot Marking Device,Scanner"
4484,"Ballot Marking Device,Scanner"
4485,"Ballot Marking Device,Scanner"
4486,"Ballot Marking Device,Scanner"
4487,"Ballot Marking Device,Scanner"
4488,"Ballot Marking Device,Scanner"
4489,"Ballot Marking Device,Scanner"
4490,"Ballot Marking Device,Scanner"
4491,"Ballot Marking Device,Scanner"
4492,"Ballot Marking Device,Scanner"
4493,"Ballot Marking Device,Scanner"
4494,"Ballot Marking Device,Scanner"
4495,"Ballot Marking Device,Scanner"
4496,"Ballot Marking Device,Scanner"
4497,"Ballot Marking Device,Scanner"
4498,"Ballot Marking Device,Scanner"
4499,"Ballot Marking Device,Scanner"
4500,"Ballot Marking Device,Scanner"
4501,"Ballot Marking Device,Scanner"
4502,"Ballot Marking Device,Scanner"
4503,"Ballot Marking Device,Scanner"
4504,"Ballot Marking Device,Scanner"
4505,"Ballot Marking Device,Scanner"
4506,"Ballot Marking Device,Scanner"
4507,"Ballot Marking Device,Scanner"
4508,"Ballot Marking Device,Scanner"
4509,"Ballot Marking Device,Scanner"
4510,"Ballot Marking Device,Scanner"
4511,"Ballot Marking Device,Scanner"
4512,"Ballot Marking Device,Scanner"
4513,"Ballot Marking Device,Scanner"
4514,"Ballot Marking Device,Scanner"
4515,"Ballot Marking Device,Scanner"
4516,"Ballot Marking Device,Scanner"
4517,"Ballot Marking Device,Scanner"
4518,"Ballot Marking Device,Scanner"
4519,"Ballot Marking Device,Scanner"
4520,"Ballot Marking Device,Scanner"
4521,"Ballot Marking Device,Scanner"
4522,"Ballot Marking Device,Scanner"
4523,"Ballot Marking Device,Scanner"
4524,"Ballot Marking Device,Scanner"
4525,"Ballot Marking Device,Scanner"
4526,"Ballot Marking Device,Scanner"
4527,"Ballot Marking Device,Scanner"
4528,"Ballot Marking Device,Scanner"
4529,"Ballot Marking Device,Scanner"
4530,"Ballot Marking Device,Scanner"
4531,"Ballot Marking Device,Scanner"
4532,"Ballot Marking Device,Scanner"
4533,"Ballot Marking Device,Scanner"
4534,"Ballot Marking Device,Scanner"
4535,"Ballot Marking Device,Scanner"
4536,"Ballot Marking Device,Scanner"
4537,"Ballot Marking Device,Scanner"
4538,"Ballot Marking Device,Scanner"
4539,"Ballot Marking Device,Scanner"
4540,"Ballot Marking Device,Scanner"
4541,"Ballot Marking Device,Scanner"
4542,"Ballot Marking Device,Scanner"
4543,"Ballot Marking Device,Scanner"
4544,"Ballot Marking Device,Scanner"
4545,"Ballot Marking Device,Scanner"
4546,"Ballot Marking Device,Scanner"
4547,"Ballot Marking Device,Scanner"
4548,"Ballot Marking Device,Scanner"
4549,"Ballot Marking Device,Scanner"
4550,"Ballot Marking Device,Scanner"
4551,"Ballot Marking Device,Scanner"
4552,"Ballot Marking Device,Scanner"
4553,"Ballot Marking Device,Scanner"
4554,"Ballot Marking Device,Scanner"
4555,"Ballot Marking Device,Scanner"
4556,"Ballot Marking Device,Scanner"
4557,"Ballot Marking Device,Scanner"
4558,"Ballot Marking Device,Scanner"
4559,"Ballot Marking Device,Scanner"
4560,"Ballot Marking Device,Scanner"
4561,"Ballot Marking Device,Scanner"
4562,"Ballot Marking Device,Scanner"
4563,"Ballot Marking Device,Scanner"
4564,"Ballot Marking Device,Scanner"
4565,"Ballot Marking Device,Scanner"
4566,"Ballot Marking Device,Scanner"
4567,"Ballot Marking Device,Scanner"
4568,"Ballot Marking Device,Scanner"
4569,"Ballot Marking Device,Scanner"
4570,"Ballot Marking Device,Scanner"
4571,"Ballot Marking Device,Scanner"
4572,"Ballot Marking Device,Scanner"
4573,"Ballot Marking Device,Scanner"
4574,"Ballot Marking Device,Scanner"
4575,"Ballot Marking Device,Scanner"
4576,"Ballot Marking Device,Scanner"
4577,"Ballot Marking Device,Scanner"
4578,"Ballot Marking Device,Scanner"
4579,"Ballot Marking Device,Scanner"
4580,"Ballot Marking Device,Scanner"
4581,"Ballot Marking Device,Scanner"
4582,"Ballot Marking Device,Scanner"
4583,Scanner
4586,Scanner
4587,Scanner
4591,"Ballot Marking Device,Scanner"
4596,DRE with VVPAT
4597,Scanner
4600,DRE with VVPAT
4601,Scanner
4604,Ballot Marking Device
4607,Scanner
4612,Scanner
4613,Scanner
4614,DRE with VVPAT
4616,Scanner
4618,Scanner
4619,DRE with VVPAT
4622,Scanner
4623,Scanner
4624,Scanner
4625,Scanner
4627,DRE with VVPAT
4630,DRE with VVPAT
4631,DRE with VVPAT
4632,"Ballot Marking Device,Scanner"
4636,Scanner
4641,Scanner
4642,DRE with VVPAT
4643,DRE with VVPAT
4644,DRE with VVPAT
4645,Scanner
4646,Scanner
4647,Scanner
4649,DRE with VVPAT
4650,Scanner
4651,Scanner
4652,"Ballot Marking Device,Scanner"
4654,Scanner
4655,Scanner
4657,Scanner
4659,Scanner
4661,"Ballot Marking Device,Scanner"
4663,Scanner
4664,Scanner
4665,Scanner
4667,Scanner
4669,Scanner
4670,Scanner
4671,Scanner
4672,DRE with VVPAT
4675,Scanner
4676,Scanner
4679,Scanner
4680,Scanner
4681,Scanner
4682,Scanner
4683,Scanner
4684,Scanner
4685,Scanner
4686,Scanner
4687,Scanner
4688,Scanner
4689,DRE with VVPAT
4690,DRE with VVPAT
4692,DRE with VVPAT
4695,Scanner
4696,Scanner
4697,Scanner
4698,Scanner
4699,Scanner
4701,Scanner
4702,Scanner
4703,DRE with VVPAT
4704,Scanner
4705,Scanner
4708,DRE with VVPAT
4709,Scanner
4710,Scanner
4715,Scanner
4716,DRE with VVPAT
4718,Scanner
4719,Scanner
4721,DRE with VVPAT
4722,Scanner
4723,Scanner
4724,Scanner
4726,Scanner
4728,DRE with VVPAT
4729,Scanner
4733,Scanner
4734,Scanner
4735,Scanner
4736,Scanner
4738,Scanner
4740,DRE with VVPAT
4741,Scanner
4742,Scanner
4743,"Ballot Marking Device,Scanner"
4746,DRE with VVPAT
4748,Scanner
4750,Scanner
4751,Scanner
4752,Scanner
4753,Scanner
4755,DRE with VVPAT
4762,"Ballot Marking Device,Scanner"
4763,"Ballot Marking Device,Scanner"
4767,Scanner
4770,Scanner
4771,Scanner
4772,DRE with VVPAT
4773,DRE with VVPAT
4779,Scanner
4780,DRE with VVPAT
4782,"Ballot Marking Device,Scanner"
4783,Scanner
4784,Scanner
4788,Scanner
4790,Scanner
4791,Scanner
4792,Scanner
4793,Scanner
4794,Scanner
4795,Scanner
4796,Scanner
4799,Scanner
4800,Scanner
4801,Scanner
4804,DRE with VVPAT
4805,Scanner
4806,Scanner
4807,Scanner
4808,Scanner
4811,Scanner
4812,Scanner
4814,Scanner
4815,Scanner
4820,Scanner
4823,Scanner
4824,Scanner
4826,Scanner
4827,Scanner
4828,Scanner
4831,Scanner
4833,"Ballot Marking Device,Scanner"
4834,Scanner
4835,Scanner
4836,Scanner
4841,Scanner
4842,Scanner
4843,Scanner
4844,Scanner
4845,Scanner
4849,DRE with VVPAT
4851,Scanner
4852,Scanner
4853,"Ballot Marking Device,Scanner"
4856,DRE with VVPAT
4858,Scanner
4863,DRE with VVPAT
4866,Scanner
4871,"Ballot Marking Device,Scanner"
4872,Scanner
4874,Scanner
4875,Scanner
4876,Scanner
4878,Scanner
4881,Scanner
4882,Scanner
4883,Scanner
4884,Scanner
4885,Scanner
4886,DRE with VVPAT
4887,Scanner
4888,Scanner
4890,Scanner
4891,"Ballot Marking Device,Scanner"
4892,Scanner
4894,Scanner
4903,Scanner
4907,"Ballot Marking Device,Scanner"
4909,Scanner
4910,Scanner
4911,Scanner
4912,DRE with VVPAT
4914,Scanner
4915,Scanner
4916,Scanner
4917,Scanner
4920,Scanner
4921,Scanner
4924,Scanner
4925,Scanner
4926,Scanner
4928,Scanner
4929,"Ballot Marking Device,Scanner"
4930,Scanner
4931,Scanner
4932,Scanner
4938,Scanner
4939,Scanner
4940,Scanner
4942,Scanner
4945,"Ballot Marking Device,Scanner"
4948,Scanner
4949,"Ballot Marking Device,Scanner"
4950,Scanner
4951,Scanner
4952,Scanner
4953,DRE with VVPAT
4954,DRE with VVPAT
4955,Scanner
4956,DRE with VVPAT
4957,DRE with VVPAT
4962,Scanner
4963,Scanner
4964,DRE with VVPAT
4965,Scanner
4968,Scanner
4969,Scanner
4970,Scanner
4972,Scanner
4973,DRE with VVPAT
4974,Scanner
4975,Scanner
4977,Scanner
4978,Scanner
4979,Scanner
4980,Scanner
4981,Scanner
4985,Scanner
4986,DRE with VVPAT
4987,Scanner
4991,Scanner
4992,Scanner
4993,Scanner
4994,Scanner
4996,Scanner
4997,Scanner
4998,Scanner
4999,Scanner
5000,Scanner
5003,Scanner
5004,Scanner
5005,"Ballot Marking Device,Scanner"
5007,Scanner
5008,Scanner
5009,Scanner
5012,Scanner
5014,Scanner
5015,Scanner
5016,Scanner
5019,Scanner
5020,Scanner
5021,Scanner
5024,Scanner
5027,Scanner
5029,Scanner
5030,Scanner
5031,Scanner
5032,DRE with VVPAT
5034,Scanner
5036,Scanner
5037,Scanner
5040,DRE with VVPAT
5041,DRE with VVPAT
5043,Scanner
5044,Scanner
5045,"Ballot Marking Device,Scanner"
5049,Scanner
5050,Scanner
5053,Scanner
5054,Scanner
5055,Scanner
5056,Scanner
5058,Scanner
5059,Scanner
5060,Scanner
5063,Scanner
5064,Scanner
5065,Scanner
5067,"Ballot Marking Device,Scanner"
5070,Scanner
5072,DRE with VVPAT
5073,Scanner
5075,Scanner
5076,Scanner
5080,DRE with VVPAT
5081,"Ballot Marking Device,Scanner"
5086,Scanner
5087,Scanner
5088,Scanner
5089,Scanner
5090,Scanner
5092,Scanner
5094,DRE with VVPAT
5095,Scanner
5097,Scanner
5098,Scanner
5104,Scanner
5105,"Ballot Marking Device,Scanner"
5109,Scanner
5112,Scanner
5113,DRE with VVPAT
5115,DRE with VVPAT
5116,Scanner
5117,Scanner
5118,Scanner
5120,Scanner
5121,Scanner
5122,Scanner
5123,Scanner
5124,Ballot Marking Device
5127,DRE with VVPAT
5131,Scanner
5135,DRE with VVPAT
5136,Scanner
5143,Scanner
5144,Scanner
5147,Scanner
5151,Scanner
5152,Scanner
5153,Scanner
5156,Scanner
5158,Scanner
5159,Scanner
5160,Scanner
5161,Scanner
5162,Scanner
5163,DRE with VVPAT
5166,Scanner
5167,Scanner
5168,Scanner
5170,Scanner
5174,DRE with VVPAT
5175,Scanner
5176,Scanner
5178,Scanner
5181,Scanner
5183,Scanner
5184,DRE with VVPAT
5185,Scanner
5192,DRE with VVPAT
5193,Scanner
5200,DRE with VVPAT
5205,Scanner
5208,Scanner
5209,Scanner
5211,Scanner
5212,"Ballot Marking Device,Scanner"
5214,Scanner
5218,Scanner
5219,Scanner
5220,Scanner
5221,"Ballot Marking Device,Scanner"
5223,Scanner
5225,Scanner
5228,Scanner
5229,Scanner
5230,Scanner
5231,Scanner
5234,Scanner
5237,Scanner
5239,DRE with VVPAT
5240,DRE with VVPAT
5241,DRE with VVPAT
5242,Scanner
5243,Scanner
5244,"Ballot Marking Device,Scanner"
5245,Scanner
5246,Scanner
5247,Scanner
5249,Scanner
5250,Scanner
5253,Scanner
5254,Scanner
5256,Scanner
5257,Scanner
5258,Scanner
5260,DRE with VVPAT
5262,Scanner
5264,Scanner
5265,DRE with VVPAT
5266,DRE with VVPAT
5267,DRE with VVPAT
5269,Scanner
5270,"Ballot Marking Device,Scanner"
5271,Scanner
5272,Scanner
5274,Scanner
5275,Scanner
5276,Scanner
5277,Scanner
5278,Scanner
5282,Scanner
5283,Scanner
5285,Scanner
5288,Scanner
5290,Scanner
5291,Scanner
5295,Scanner
5297,Scanner
5298,Scanner
5299,Scanner
5302,Scanner
5305,DRE with VVPAT
5309,Scanner
5311,Scanner
5313,Scanner
5315,"Ballot Marking Device,Scanner"
5316,Scanner
5317,Scanner
5318,Scanner
5320,Scanner
5321,Scanner
5322,Scanner
5323,Scanner
5324,DRE with VVPAT
5325,Scanner
5329,Scanner
5332,Scanner
5333,Scanner
5334,Scanner
5335,Scanner
5336,"Ballot Marking Device,Scanner"
5337,Scanner
5338,Scanner
5339,Scanner
5340,Scanner
5342,Scanner
5343,Scanner
5344,Scanner
5345,Scanner
5347,Scanner
5348,"Ballot Marking Device,Scanner"
5349,"Ballot Marking Device,Scanner"
5350,Scanner
5352,Scanner
5353,Scanner
5354,Scanner
5355,Scanner
5356,Scanner
5357,Scanner
5360,Scanner
5361,Scanner
5368,Scanner
5369,Scanner
5370,Scanner
5371,Scanner
5373,Scanner
5375,Scanner
5376,Scanner
5383,Scanner
5384,Scanner
5386,Scanner
5387,Scanner
5390,Scanner
5391,Scanner
5393,Scanner
5395,Scanner
5396,Scanner
5397,Scanner
5398,Scanner
5399,Scanner
5400,Scanner
5401,Scanner
5402,Scanner
5403,DRE with VVPAT
5407,Scanner
5413,Scanner
5414,DRE with VVPAT
5415,DRE with VVPAT
5416,Scanner
5417,Scanner
5420,DRE with VVPAT
5421,Scanner
5424,DRE with VVPAT
5425,Scanner
5427,"Ballot Marking Device,Scanner"
5429,Scanner
5430,Scanner
5431,Scanner
5433,Scanner
5434,Scanner
5437,"Ballot Marking Device,Scanner"
5441,DRE with VVPAT
5445,Scanner
5447,"Ballot Marking Device,Scanner"
5448,"Ballot Marking Device,Scanner"
5449,Scanner
5450,Scanner
5451,Scanner
5452,Scanner
5453,Scanner
5454,Ballot Marking Device
5458,DRE with VVPAT
5459,Scanner
5463,Scanner
5464,DRE with VVPAT
5466,Scanner
5468,Scanner
5469,Scanner
5470,Scanner
5472,Scanner
5474,Scanner
5475,Scanner
5480,Scanner
5483,Scanner
5485,Scanner
5486,Scanner
5487,DRE with VVPAT
5488,Scanner
5489,Scanner
5493,DRE with VVPAT
5494,Scanner
5495,"Ballot Marking Device,Scanner"
5496,Scanner
5497,Scanner
5498,Scanner
5501,Scanner
5502,DRE with VVPAT
5505,Ballot Marking Device
5508,Scanner
5510,Scanner
5511,Scanner
5512,DRE with VVPAT
5514,Scanner
5516,Scanner
5518,Scanner
5519,Scanner
5527,Scanner
5528,Scanner
5529,Scanner
5531,Scanner
5532,Scanner
5536,Scanner
5538,Scanner
5539,Scanner
5540,Scanner
5541,Scanner
5542,Scanner
5543,Scanner
5547,Scanner
5551,"Ballot Marking Device,Scanner"
5552,DRE with VVPAT
5553,Scanner
5554,DRE with VVPAT
5555,DRE with VVPAT
5557,Scanner
5560,Scanner
5561,Scanner
5562,DRE with VVPAT
5563,Scanner
5564,Scanner
5565,Scanner
5566,Scanner
5567,Scanner
5568,Scanner
5573,Scanner
5574,Scanner
5575,Scanner
5576,Scanner
5577,Scanner
5578,Scanner
5579,Scanner
5580,Scanner
5582,Scanner
5583,Scanner
5585,Scanner
5586,Scanner
5587,Scanner
5593,DRE with VVPAT
5599,Scanner
5603,Scanner
5604,Scanner
5605,Scanner
5609,DRE with VVPAT
5610,DRE with VVPAT
5612,Scanner
5613,Scanner
5614,Scanner
5615,Scanner
5616,Scanner
5617,DRE with VVPAT
5619,Scanner
5620,Scanner
5621,Scanner
5622,Scanner
5623,Scanner
5628,DRE with VVPAT
5630,Scanner
5631,Scanner
5634,Scanner
5637,Scanner
5638,Scanner
5640,Scanner
5641,Scanner
5642,Scanner
5643,Scanner
5647,Scanner
5648,Scanner
5649,Scanner
5650,Scanner
5651,Scanner
5652,Scanner
5656,DRE with VVPAT
5658,Scanner
5659,Scanner
5660,Scanner
5661,Scanner
5666,Scanner
5667,Scanner
5668,"Ballot Marking Device,Scanner"
5670,Scanner
5674,Scanner
5675,Scanner
5678,DRE with VVPAT
5683,DRE with VVPAT
5685,DRE with VVPAT
5686,Scanner
5689,Scanner
5690,Scanner
5691,Scanner
5692,"Ballot Marking Device,Scanner"
5693,Scanner
5694,Scanner
5700,Scanner
5705,DRE with VVPAT
5707,Scanner
5708,Scanner
5711,DRE with VVPAT
5712,Scanner
5716,Scanner
5717,DRE with VVPAT
5723,Scanner
5725,Scanner
5728,Scanner
5729,Scanner
5734,Scanner
5735,"Ballot Marking Device,Scanner"
5736,Scanner
5739,Scanner
5740,Scanner
5741,DRE with VVPAT
5744,Scanner
5746,Scanner
5747,Scanner
5748,Scanner
5752,Scanner
5753,Scanner
5754,Scanner
5758,Scanner
5760,Scanner
5765,Scanner
5766,Scanner
5768,Scanner
5772,Scanner
5777,Scanner
5778,Scanner
5779,Scanner
5781,Scanner
5782,Scanner
5784,Scanner
5785,Scanner
5786,Scanner
5791,DRE with VVPAT
5793,DRE with VVPAT
5794,Scanner
5795,DRE with VVPAT
5798,Scanner
5799,Scanner
5800,Scanner
5802,"Ballot Marking Device,Scanner"
5804,Scanner
5805,Scanner
5806,Scanner
5807,Scanner
5809,Scanner
5812,Ballot Marking Device
5816,Scanner
5817,Scanner
5819,Scanner
5820,Scanner
5821,Scanner
5824,Scanner
5826,Scanner
5827,Scanner
5828,Scanner
5829,Scanner
5831,Scanner
5833,Scanner
5834,Scanner
5836,DRE with VVPAT
5841,DRE with VVPAT
5843,DRE with VVPAT
5845,DRE with VVPAT
5846,DRE with VVPAT
5847,Scanner
5848,Scanner
5852,Scanner
5853,Scanner
5856,DRE with VVPAT
5861,Scanner
5863,Scanner
5864,Scanner
5865,Scanner
5866,Scanner
5867,Scanner
5872,Scanner
5873,Scanner
5874,Scanner
5875,Scanner
5876,Scanner
5877,Scanner
5878,Scanner
5879,Scanner
5882,Scanner
5883,"Ballot Marking Device,Scanner"
5884,"Ballot Marking Device,Scanner"
5887,Scanner
5888,DRE with VVPAT
5889,Scanner
5890,Scanner
5891,Scanner
5892,Scanner
5894,Scanner
5901,Scanner
5905,Scanner
5909,Scanner
5910,Scanner
5911,Scanner
5912,Scanner
5913,Scanner
5916,Scanner
5918,Scanner
5921,Scanner
5924,Scanner
5925,Scanner
5926,Scanner
5928,DRE with VVPAT
5929,DRE with VVPAT
5930,Scanner
5931,Scanner
5932,Scanner
5933,"Ballot Marking Device,Scanner"
5934,Scanner
5940,DRE with VVPAT
5941,Scanner
5942,Scanner
5943,Scanner
5944,Scanner
5945,Scanner
5946,Scanner
5947,Scanner
5948,Scanner
5949,"Ballot Marking Device,Scanner"
5951,Scanner
5952,Scanner
5953,Scanner
5954,Scanner
5956,Scanner
5957,Scanner
5958,Scanner
5960,Scanner
5965,Scanner
5972,Scanner
5973,Scanner
5974,Scanner
5975,Scanner
5978,Scanner
5979,Scanner
5980,Scanner
5982,Scanner
5984,Scanner
5985,Scanner
5986,DRE with VVPAT
5988,Scanner
5989,Scanner
5990,Scanner
5991,Scanner
5992,Scanner
5993,Scanner
5994,Scanner
5996,Scanner
5998,Scanner
6002,Scanner
6003,DRE with VVPAT
6004,Scanner
6006,Scanner
6008,Scanner
6009,"Ballot Marking Device,Scanner"
6010,Scanner
6011,Scanner
6013,Scanner
6016,Scanner
6017,Scanner
6018,"Ballot Marking Device,Scanner"
6019,Scanner
6023,Scanner
6025,Scanner
6028,Scanner
6029,Scanner
6030,Scanner
6031,"Ballot Marking Device,Scanner"
6032,Scanner
6036,Scanner
6037,DRE with VVPAT
6038,Scanner
6042,DRE with VVPAT
6045,Scanner
6046,Scanner
6048,Scanner
6049,Scanner
6051,Scanner
6053,Scanner
6055,"Ballot Marking Device,Scanner"
6056,Scanner
6059,DRE with VVPAT
6060,Scanner
6062,DRE with VVPAT
6063,Scanner
6064,DRE with VVPAT
6065,Scanner
6066,Scanner
6068,Scanner
6072,"Ballot Marking Device,Scanner"
6073,"Ballot Marking Device,Scanner"
6074,"Ballot Marking Device,Scanner"
6075,"Ballot Marking Device,Scanner"
6076,Scanner
6081,Scanner
6083,DRE with VVPAT
6084,"Ballot Marking Device,Scanner"
6085,Scanner
6086,Scanner
6087,Scanner
6088,Scanner
6090,Scanner
6091,Scanner
6092,Scanner
6094,DRE with VVPAT
6095,"Ballot Marking Device,Scanner"
6096,Scanner
6098,Scanner
6102,Scanner
6106,Scanner
6107,Scanner
6108,Scanner
6109,Scanner
6110,Scanner
6111,Scanner
6112,Scanner
6115,Scanner
6116,DRE with VVPAT
6119,Scanner
6120,Scanner
6123,DRE with VVPAT
6124,DRE with VVPAT
6126,DRE with VVPAT
6127,Scanner
6128,Scanner
6131,Scanner
6132,Scanner
6133,Scanner
6135,Scanner
6137,Scanner
6139,Scanner
6140,Scanner
6141,Scanner
6144,Scanner
6145,Scanner
6146,"Ballot Marking Device,Scanner"
6148,Scanner
6150,Scanner
6151,Scanner
6156,Scanner
6157,Scanner
6158,DRE with VVPAT
6159,Scanner
6161,DRE with VVPAT
6162,Scanner
6163,Scanner
6164,DRE with VVPAT
6165,DRE with VVPAT
6166,Scanner
6168,DRE with VVPAT
6169,Scanner
6170,Scanner
6172,Scanner
6178,Scanner
6181,Scanner
6182,Scanner
6183,Scanner
6186,Scanner
6187,Scanner
6188,Scanner
6190,Scanner
6191,Scanner
6192,Scanner
6193,Scanner
6194,Scanner
6195,Scanner
6197,Scanner
6199,DRE with VVPAT
6201,Scanner
6205,DRE with VVPAT
6206,Scanner
6207,Scanner
6208,Scanner
6211,Scanner
6212,Scanner
6216,"Ballot Marking Device,Scanner"
6220,Scanner
6221,Scanner
6228,Scanner
6229,Scanner
6231,Scanner
6232,Scanner
6233,Scanner
6234,Scanner
6237,Scanner
6238,Scanner
6239,Scanner
6240,Scanner
6241,Scanner
6242,Scanner
6243,Scanner
6244,DRE with VVPAT
6247,Scanner
6248,Scanner
6249,Scanner
6254,Scanner
6255,Scanner
6260,Scanner
6261,Scanner
6262,Scanner
6263,Scanner
6264,Scanner
6265,Scanner
6266,Scanner
6267,Scanner
6268,Scanner
6274,DRE with VVPAT
6276,"Ballot Marking Device,Scanner"
6277,Scanner
6278,Scanner
6281,Scanner
6282,Scanner
6284,DRE with VVPAT
6285,Scanner
6286,Scanner
6287,Scanner
6288,Scanner
6290,Scanner
6292,Scanner
6294,Scanner
6295,DRE with VVPAT
6300,Scanner
6301,Scanner
6302,Scanner
6303,Scanner
6304,DRE with VVPAT
6305,DRE with VVPAT
6306,DRE with VVPAT
6308,Scanner
6309,Scanner
6311,Scanner
6314,Scanner
6316,Scanner
6317,Scanner
6322,Scanner
6325,DRE with VVPAT
6330,DRE with VVPAT
6334,Scanner
6335,Scanner
6338,Scanner
6342,Scanner
6343,Scanner
6346,DRE with VVPAT
6347,Scanner
6348,Scanner
6350,Scanner
6351,Scanner
6352,Scanner
6353,Scanner
6354,Scanner
6357,DRE with VVPAT
6359,Scanner
6361,"Ballot Marking Device,Scanner"
6363,Scanner
6366,Scanner
6367,DRE with VVPAT
6368,Scanner
6372,Scanner
6373,Scanner
6381,Scanner
6382,Scanner
6384,Scanner
6385,"Ballot Marking Device,Scanner"
6391,Scanner
6392,Scanner
6396,DRE with VVPAT
6399,Scanner
6400,Scanner
6401,Scanner
6402,Scanner
6409,Scanner
6411,Scanner
6412,DRE with VVPAT
6414,"Ballot Marking Device,Scanner"
6417,Scanner
6418,Scanner
6420,Scanner
6421,Scanner
6422,Scanner
6425,Scanner
6426,Scanner
6427,Scanner
6429,Scanner
6430,Scanner
6433,DRE with VVPAT
6434,"Ballot Marking Device,Scanner"
6435,"Ballot Marking Device,Scanner"
6436,"Ballot Marking Device,Scanner"
6437,"Ballot Marking Device,Scanner"
6438,"Ballot Marking Device,Scanner"
6439,"Ballot Marking Device,Scanner"
6440,"Ballot Marking Device,Scanner"
6441,"Ballot Marking Device,Scanner"
6442,"Ballot Marking Device,Scanner"
6443,"Ballot Marking Device,Scanner"
6444,"Ballot Marking Device,Scanner"
6445,"Ballot Marking Device,Scanner"
6446,"Ballot Marking Device,Scanner"
6447,"Ballot Marking Device,Scanner"
6448,"Ballot Marking Device,Scanner"
6449,"Ballot Marking Device,Scanner"
6450,"Ballot Marking Device,Scanner"
6451,"Ballot Marking Device,Scanner"
6452,"Ballot Marking Device,Scanner"
6453,"Ballot Marking Device,Scanner"
6454,"Ballot Marking Device,Scanner"
6455,"Ballot Marking Device,Scanner"
6456,"Ballot Marking Device,Scanner"
