region_id,region_name,equipment_quality_score,mail_rejected,provisional_rejected,uocava_rejected,total_rejected_ballots,absentee_ballots_counted,early_in_person_ballots,election_day_ballots,provisional_ballots_counted,total_ballots,percent_rejected_ballots
1086,Marshall County,0.00,1.0,69.0,0.0,70.0,9.0,12.0,375.0,93.0,5022.0,1.39
1087,Meade County,0.00,0.0,18.0,0.0,18.0,100.0,3.0,100.0,38.0,1714.0,1.05
1088,Miami County,0.00,4.0,289.0,0.0,293.0,1682.0,47.0,1618.0,221.0,18824.0,1.56
1089,Mitchell County,0.00,2.0,28.0,0.0,30.0,261.0,12.0,261.0,50.0,3189.0,0.94
1090,Montgomery County,0.00,0.0,159.0,0.0,159.0,2709.0,19.0,757.0,220.0,12030.0,1.32
1091,Morris County,0.00,0.0,42.0,0.0,42.0,312.0,7.0,312.0,42.0,2831.0,1.48
1092,Morton County,0.00,3.0,12.0,0.0,15.0,53.0,2.0,53.0,27.0,1065.0,1.41
1093,Nemaha County,0.00,0.0,21.0,0.0,21.0,1120.0,19.0,314.0,94.0,5702.0,0.37
1094,Neosho County,0.00,1.0,108.0,0.0,109.0,352.0,7.0,352.0,127.0,6835.0,1.59
1095,Ness County,0.00,0.0,14.0,0.0,14.0,142.0,3.0,142.0,28.0,1381.0,1.01
1096,Norton County,0.00,0.0,18.0,0.0,18.0,127.0,5.0,133.0,24.0,2296.0,0.78
1097,Osage County,0.00,2.0,0.0,0.0,2.0,352.0,0.0,362.0,0.0,7812.0,0.03
1098,Osborne County,0.00,0.0,19.0,0.0,19.0,119.0,1.0,114.0,34.0,1789.0,1.06
1099,Ottawa County,0.00,0.0,25.0,0.0,25.0,133.0,1.0,133.0,58.0,3026.0,0.83
1100,Pawnee County,0.00,0.0,21.0,0.0,21.0,178.0,1.0,172.0,47.0,2690.0,0.78
1101,Phillips County,0.00,7.0,31.0,0.0,38.0,135.0,3.0,135.0,27.0,2758.0,1.38
1102,Pottawatomie County,0.00,4.0,219.0,1.0,224.0,1043.0,68.0,1014.0,231.0,13673.0,1.64
1103,Pratt County,0.00,0.0,18.0,1.0,19.0,256.0,10.0,256.0,8.0,4113.0,0.46
1104,Rawlins County,0.00,2.0,3.0,0.0,5.0,113.0,1.0,110.0,9.0,1421.0,0.35
1105,Reno County,0.00,4.0,287.0,0.0,291.0,2101.0,64.0,2101.0,545.0,27178.0,1.07
1106,Republic County,0.00,0.0,17.0,0.0,17.0,208.0,4.0,200.0,27.0,2448.0,0.69
1107,Rice County,0.00,0.0,19.0,0.0,19.0,236.0,10.0,216.0,45.0,4015.0,0.47
1108,Riley County,0.00,15.0,689.0,3.0,707.0,1784.0,307.0,1795.0,367.0,24670.0,2.87
1109,Rooks County,0.00,1.0,39.0,0.0,40.0,137.0,3.0,140.0,25.0,2492.0,1.61
1110,Rush County,0.00,0.0,13.0,0.0,13.0,107.0,3.0,107.0,5.0,1626.0,0.8
1111,Russell County,0.00,1.0,38.0,0.0,39.0,268.0,7.0,268.0,50.0,3350.0,1.16
1112,Saline County,0.00,2.0,210.0,0.0,212.0,1941.0,55.0,1941.0,346.0,23468.0,0.9
1113,Scott County,0.00,1.0,19.0,1.0,21.0,143.0,7.0,143.0,45.0,2155.0,0.97
1114,Sedgwick County,0.00,90.0,2278.0,9.0,2377.0,31717.0,778.0,31269.0,3204.0,216621.0,1.1
1115,Seward County,0.00,0.0,92.0,0.0,92.0,200.0,21.0,179.0,160.0,4598.0,2.0
1116,Shawnee County,0.00,27.0,794.0,0.0,821.0,7144.0,273.0,7056.0,937.0,82702.0,0.99
1117,Sheridan County,0.00,0.0,10.0,0.0,10.0,127.0,0.0,119.0,26.0,1386.0,0.72
1118,Sherman County,0.00,1.0,5.0,0.0,6.0,152.0,6.0,152.0,64.0,2616.0,0.23
1119,Smith County,0.00,2.0,13.0,0.0,15.0,123.0,3.0,123.0,19.0,2005.0,0.75
1120,Stafford County,0.00,1.0,12.0,0.0,13.0,410.0,2.0,410.0,22.0,1939.0,0.67
1121,Stanton County,0.00,0.0,6.0,0.0,6.0,46.0,0.0,46.0,14.0,671.0,0.89
1122,Stevens County,0.00,0.0,25.0,0.0,25.0,104.0,5.0,104.0,38.0,1843.0,1.36
1123,Sumner County,0.00,0.0,165.0,0.0,165.0,740.0,20.0,740.0,186.0,10621.0,1.55
1124,Thomas County,0.00,0.0,52.0,0.0,52.0,459.0,7.0,459.0,86.0,3691.0,1.41
1125,Trego County,0.00,0.0,6.0,0.0,6.0,164.0,2.0,159.0,21.0,1607.0,0.37
1126,Wabaunsee County,0.00,1.0,49.0,0.0,50.0,348.0,19.0,350.0,69.0,3888.0,1.29
1127,Wallace County,0.00,0.0,1.0,0.0,1.0,51.0,2.0,51.0,25.0,751.0,0.13
1128,Washington County,0.00,0.0,24.0,0.0,24.0,245.0,4.0,245.0,43.0,2732.0,0.88
1129,Wichita County,0.00,0.0,10.0,0.0,10.0,53.0,4.0,53.0,18.0,868.0,1.15
1130,Wilson County,0.00,0.0,131.0,0.0,131.0,246.0,3.0,246.0,37.0,3468.0,3.78
1131,Woodson County,0.00,1.0,9.0,0.0,10.0,62.0,0.0,61.0,30.0,1445.0,0.69
1132,Wyandotte County,0.00,17.0,1342.0,1.0,1360.0,6715.0,136.0,6715.0,891.0,51104.0,2.66
1133,Adair County,0.95,7.0,0.0,0.0,7.0,364.0,6.0,364.0,0.0,9051.0,0.08
1134,Allen County,0.95,57.0,0.0,0.0,57.0,316.0,8.0,316.0,0.0,9455.0,0.6
1135,Anderson County,0.96,17.0,0.0,0.0,17.0,401.0,14.0,401.0,0.0,13198.0,0.13
1136,Ballard County,0.95,0.0,0.0,0.0,0.0,137.0,0.0,137.0,0.0,4109.0,0.0
1137,Barren County,0.95,73.0,0.0,0.0,73.0,870.0,23.0,870.0,0.0,19973.0,0.37
1138,Bath County,0.95,1.0,0.0,0.0,1.0,415.0,2.0,415.0,0.0,5441.0,0.02
1139,Bell County,0.97,18.0,0.0,0.0,18.0,580.0,5.0,580.0,0.0,9422.0,0.19
1140,Boone County,0.97,79.0,0.0,0.0,79.0,4282.0,100.0,4282.0,0.0,67907.0,0.12
1141,Bourbon County,0.97,7.0,0.0,0.0,7.0,657.0,10.0,657.0,0.0,9598.0,0.07
1142,Boyd County,0.95,50.0,0.0,0.0,50.0,1391.0,16.0,1391.0,0.0,21157.0,0.24
1143,Boyle County,0.97,3.0,0.0,0.0,3.0,864.0,20.0,864.0,0.0,14508.0,0.02
1144,Bracken County,0.95,4.0,1.0,0.0,5.0,213.0,3.0,213.0,0.0,4179.0,0.12
1145,Breathitt County,0.87,0.0,0.0,0.0,0.0,469.0,3.0,469.0,0.0,5163.0,0.0
1146,Breckinridge County,0.95,25.0,0.0,0.0,25.0,380.0,9.0,380.0,0.0,10129.0,0.25
1147,Bullitt County,0.96,79.0,2.0,0.0,81.0,2479.0,28.0,2479.0,0.0,43441.0,0.19
1148,Butler County,0.95,0.0,0.0,0.0,0.0,196.0,0.0,196.0,0.0,6001.0,0.0
1149,Caldwell County,0.95,0.0,0.0,0.0,0.0,315.0,2.0,315.0,0.0,6229.0,0.0
1150,Calloway County,0.95,55.0,1.0,0.0,56.0,910.0,26.0,910.0,0.0,17094.0,0.33
1151,Campbell County,0.95,117.0,14.0,0.0,131.0,2440.0,92.0,2440.0,0.0,48784.0,0.27
1152,Carlisle County,0.95,0.0,0.0,0.0,0.0,95.0,1.0,95.0,0.0,2630.0,0.0
1153,Carroll County,0.95,13.0,0.0,0.0,13.0,230.0,1.0,230.0,0.0,4059.0,0.32
1154,Carter County,0.97,24.0,0.0,0.0,24.0,572.0,3.0,572.0,0.0,11514.0,0.21
1155,Casey County,0.97,0.0,0.0,0.0,0.0,234.0,6.0,234.0,0.0,7086.0,0.0
1156,Christian County,0.95,34.0,35.0,0.0,69.0,918.0,80.0,918.0,0.0,21802.0,0.32
1157,Clark County,0.98,46.0,0.0,0.0,46.0,900.0,22.0,900.0,0.0,18040.0,0.25
1158,Clay County,0.86,2.0,0.0,0.0,2.0,381.0,2.0,381.0,0.0,7578.0,0.03
1159,Clinton County,0.86,0.0,0.0,0.0,0.0,445.0,2.0,445.0,0.0,4942.0,0.0
1160,Crittenden County,0.97,23.0,0.0,0.0,23.0,98.0,3.0,98.0,0.0,4040.0,0.57
1161,Cumberland County,0.97,5.0,0.0,0.0,5.0,185.0,3.0,185.0,0.0,3472.0,0.14
1162,Daviess County,0.95,173.0,6.0,0.0,179.0,2707.0,66.0,2707.0,0.0,47449.0,0.38
1163,Edmonson County,0.95,9.0,0.0,0.0,9.0,217.0,3.0,217.0,0.0,6303.0,0.14
1164,Elliott County,0.81,0.0,0.0,0.0,0.0,202.0,0.0,202.0,0.0,2930.0,0.0
1165,Estill County,0.95,0.0,0.0,0.0,0.0,367.0,2.0,367.0,0.0,6345.0,0.0
1166,Fayette County,0.95,536.0,15.0,0.0,551.0,11744.0,457.0,11744.0,3.0,145712.0,0.38
1167,Fleming County,0.97,13.0,0.0,0.0,13.0,371.0,8.0,371.0,0.0,7087.0,0.18
1168,Floyd County,0.84,9.0,0.0,0.0,9.0,830.0,9.0,830.0,0.0,15761.0,0.06
1169,Franklin County,0.95,48.0,0.0,0.0,48.0,1415.0,37.0,1415.0,1.0,26023.0,0.18
1170,Fulton County,0.95,1.0,0.0,0.0,1.0,83.0,1.0,83.0,0.0,2168.0,0.05
1171,Gallatin County,0.98,7.0,0.0,0.0,7.0,150.0,3.0,150.0,0.0,3938.0,0.18
1172,Garrard County,0.95,5.0,0.0,0.0,5.0,435.0,8.0,435.0,0.0,8984.0,0.06
1173,Grant County,0.95,14.0,1.0,0.0,15.0,451.0,7.0,451.0,0.0,11505.0,0.13
1174,Graves County,0.96,36.0,0.0,0.0,36.0,559.0,7.0,559.0,0.0,16812.0,0.21
1175,Grayson County,0.98,17.0,0.0,0.0,17.0,492.0,8.0,492.0,0.0,12194.0,0.14
1176,Green County,0.97,0.0,0.0,0.0,0.0,290.0,5.0,290.0,0.0,5886.0,0.0
1177,Greenup County,0.97,33.0,0.0,0.0,33.0,1057.0,7.0,1057.0,0.0,17505.0,0.19
1178,Hancock County,0.97,0.0,0.0,0.0,0.0,168.0,2.0,168.0,0.0,4662.0,0.0
1179,Hardin County,0.97,103.0,0.0,0.0,103.0,3338.0,187.0,3338.0,0.0,48421.0,0.21
1180,Harlan County,0.95,2.0,0.0,0.0,2.0,403.0,6.0,403.0,0.0,10460.0,0.02
1181,Harrison County,0.95,0.0,0.0,0.0,0.0,423.0,8.0,423.0,0.0,9086.0,0.0
1182,Hart County,0.95,3.0,1.0,0.0,4.0,430.0,5.0,430.0,0.0,8473.0,0.05
1183,Henderson County,0.95,56.0,0.0,0.0,56.0,941.0,23.0,941.0,0.0,19842.0,0.28
1184,Henry County,0.97,9.0,0.0,0.0,9.0,288.0,4.0,288.0,0.0,8128.0,0.11
1185,Hickman County,0.95,0.0,0.0,0.0,0.0,97.0,2.0,97.0,0.0,2080.0,0.0
1186,Hopkins County,0.96,27.0,0.0,0.0,27.0,869.0,9.0,869.0,0.0,20685.0,0.13
1187,Jackson County,0.86,0.0,0.0,0.0,0.0,409.0,2.0,409.0,0.0,5993.0,0.0
1188,Jefferson County,0.83,561.0,38.0,0.0,599.0,19604.0,775.0,19604.0,47.0,350544.0,0.17
1189,Jessamine County,0.96,46.0,6.0,0.0,52.0,1923.0,59.0,1923.0,0.0,27019.0,0.19
1190,Johnson County,0.88,14.0,0.0,0.0,14.0,835.0,4.0,835.0,0.0,9704.0,0.14
1191,Kenton County,0.78,101.0,4.0,0.0,105.0,5217.0,137.0,5217.0,0.0,81732.0,0.13
1192,Knott County,0.86,0.0,1.0,0.0,1.0,521.0,0.0,521.0,6.0,6076.0,0.02
1193,Knox County,0.88,3.0,0.0,0.0,3.0,833.0,3.0,833.0,0.0,13211.0,0.02
1194,Larue County,0.98,18.0,0.0,0.0,18.0,266.0,7.0,266.0,0.0,7308.0,0.25
1195,Laurel County,0.89,102.0,0.0,0.0,102.0,1812.0,16.0,1812.0,0.0,28075.0,0.36
1196,Lawrence County,0.95,15.0,0.0,0.0,15.0,406.0,2.0,406.0,0.0,6626.0,0.23
1197,Lee County,0.88,0.0,0.0,0.0,0.0,187.0,0.0,187.0,0.0,2709.0,0.0
1198,Leslie County,0.86,8.0,0.0,0.0,8.0,271.0,0.0,271.0,0.0,4385.0,0.18
1199,Letcher County,0.86,0.0,0.0,0.0,0.0,446.0,0.0,446.0,0.0,8529.0,0.0
1200,Lewis County,0.95,4.0,0.0,0.0,4.0,306.0,4.0,306.0,0.0,5758.0,0.07
1201,Lincoln County,0.95,1.0,2.0,0.0,3.0,535.0,0.0,535.0,0.0,11102.0,0.03
1202,Livingston County,0.98,1.0,0.0,0.0,1.0,308.0,4.0,308.0,0.0,5009.0,0.02
1203,Logan County,0.95,14.0,0.0,0.0,14.0,496.0,12.0,496.0,0.0,12596.0,0.11
1204,Lyon County,0.95,20.0,0.0,0.0,20.0,183.0,3.0,183.0,0.0,4227.0,0.47
1205,Mccracken County,0.95,157.0,0.0,0.0,157.0,2002.0,44.0,2002.0,0.0,32221.0,0.49
1206,Mccreary County,0.97,10.0,0.0,0.0,10.0,333.0,3.0,333.0,0.0,6250.0,0.16
1207,Mclean County,0.95,4.0,0.0,0.0,4.0,185.0,4.0,185.0,0.0,4670.0,0.09
1208,Madison County,0.90,110.0,0.0,0.0,110.0,2702.0,47.0,2702.0,0.0,45669.0,0.24
1209,Magoffin County,0.85,3.0,0.0,0.0,3.0,523.0,0.0,523.0,0.0,5333.0,0.06
1210,Marion County,0.97,6.0,0.0,0.0,6.0,332.0,5.0,332.0,0.0,9156.0,0.07
1211,Marshall County,0.95,32.0,0.0,0.0,32.0,676.0,14.0,676.0,0.0,17740.0,0.18
1212,Martin County,0.88,0.0,0.0,0.0,0.0,222.0,0.0,222.0,0.0,3682.0,0.0
1213,Mason County,0.95,12.0,0.0,0.0,12.0,484.0,11.0,484.0,0.0,7973.0,0.15
1214,Meade County,0.95,6.0,0.0,0.0,6.0,606.0,40.0,606.0,0.0,14221.0,0.04
1215,Menifee County,0.88,1.0,0.0,0.0,1.0,367.0,0.0,367.0,0.0,3345.0,0.03
1216,Mercer County,0.95,26.0,0.0,0.0,26.0,559.0,8.0,559.0,0.0,11944.0,0.22
1217,Metcalfe County,0.98,6.0,0.0,0.0,6.0,209.0,2.0,209.0,0.0,5184.0,0.12
1218,Monroe County,0.97,15.0,0.0,0.0,15.0,202.0,4.0,202.0,0.0,5352.0,0.28
1219,Montgomery County,0.96,43.0,2.0,0.0,45.0,636.0,10.0,636.0,0.0,12905.0,0.35
1220,Morgan County,0.88,0.0,0.0,0.0,0.0,340.0,2.0,340.0,0.0,5464.0,0.0
1221,Muhlenberg County,0.95,48.0,1.0,0.0,49.0,641.0,13.0,641.0,0.0,13804.0,0.35
1222,Nelson County,0.95,45.0,1.0,0.0,46.0,1183.0,26.0,1183.0,0.0,23001.0,0.2
1223,Nicholas County,0.95,7.0,0.0,0.0,7.0,253.0,3.0,253.0,0.0,3337.0,0.21
1224,Ohio County,0.97,14.0,0.0,0.0,14.0,395.0,9.0,395.0,0.0,11015.0,0.13
1225,Oldham County,0.95,165.0,0.0,0.0,165.0,2288.0,83.0,2288.0,0.0,38629.0,0.43
1226,Owen County,0.95,3.0,0.0,0.0,3.0,208.0,1.0,208.0,0.0,5538.0,0.05
1227,Owsley County,0.96,2.0,0.0,0.0,2.0,131.0,0.0,131.0,0.0,1843.0,0.11
1228,Pendleton County,0.95,5.0,0.0,0.0,5.0,334.0,2.0,334.0,0.0,6924.0,0.07
1229,Perry County,0.97,5.0,0.0,0.0,5.0,532.0,6.0,532.0,0.0,10112.0,0.05
1230,Pike County,0.97,64.0,0.0,0.0,64.0,1159.0,9.0,1159.0,0.0,24177.0,0.26
1231,Powell County,0.90,24.0,0.0,0.0,24.0,463.0,3.0,463.0,0.0,5410.0,0.44
1232,Pulaski County,0.97,0.0,2.0,0.0,2.0,1663.0,24.0,1663.0,0.0,32258.0,0.01
1233,Robertson County,0.47,3.0,0.0,0.0,3.0,70.0,0.0,70.0,0.0,1150.0,0.26
1234,Rockcastle County,0.87,16.0,0.0,0.0,16.0,385.0,5.0,385.0,0.0,7793.0,0.21
1235,Rowan County,0.97,18.0,0.0,0.0,18.0,587.0,5.0,587.0,0.0,9954.0,0.18
1236,Russell County,0.96,0.0,0.0,0.0,0.0,553.0,6.0,553.0,0.0,8989.0,0.0
1237,Scott County,0.95,61.0,0.0,0.0,61.0,1453.0,52.0,1453.0,4.0,30060.0,0.2
1238,Shelby County,0.95,138.0,0.0,0.0,138.0,1113.0,49.0,1113.0,0.0,24856.0,0.56
1239,Simpson County,0.95,12.0,0.0,0.0,12.0,381.0,12.0,381.0,0.0,8826.0,0.14
1240,Spencer County,0.97,17.0,0.0,0.0,17.0,323.0,12.0,323.0,0.0,11572.0,0.15
1241,Taylor County,0.97,16.0,0.0,0.0,16.0,497.0,7.0,497.0,0.0,12379.0,0.13
1242,Todd County,0.95,17.0,0.0,0.0,17.0,121.0,1.0,121.0,0.0,5160.0,0.33
1243,Trigg County,0.95,0.0,0.0,0.0,0.0,326.0,19.0,326.0,0.0,7248.0,0.0
1244,Trimble County,0.95,5.0,0.0,0.0,5.0,232.0,5.0,232.0,0.0,4281.0,0.12
1245,Union County,0.97,8.0,0.0,0.0,8.0,202.0,0.0,202.0,0.0,6102.0,0.13
1246,Warren County,0.95,97.0,0.0,0.0,97.0,2849.0,97.0,2849.0,0.0,57439.0,0.17
1247,Washington County,0.95,15.0,0.0,0.0,15.0,244.0,4.0,244.0,0.0,6382.0,0.24
1248,Wayne County,0.95,0.0,0.0,0.0,0.0,674.0,3.0,674.0,0.0,8796.0,0.0
1249,Webster County,0.97,6.0,0.0,0.0,6.0,165.0,3.0,165.0,0.0,5621.0,0.11
1250,Whitley County,0.97,9.0,0.0,0.0,9.0,814.0,9.0,814.0,1.0,15158.0,0.06
1251,Wolfe County,0.85,4.0,0.0,0.0,4.0,150.0,0.0,150.0,0.0,2951.0,0.14
1252,Woodford County,0.95,73.0,8.0,0.0,81.0,935.0,24.0,935.0,5.0,15172.0,0.53
1253,Acadia Parish,0.09,11.0,0.0,0.0,11.0,1028.0,37.0,1028.0,0.0,26855.0,0.04
1254,Allen Parish,0.09,4.0,9.0,1.0,14.0,351.0,11.0,351.0,0.0,8804.0,0.16
1255,Ascension Parish,0.09,54.0,60.0,12.0,126.0,2449.0,87.0,2449.0,26.0,62852.0,0.2
1256,Assumption Parish,0.06,7.0,0.0,1.0,8.0,452.0,9.0,452.0,0.0,10432.0,0.08
1257,Avoyelles Parish,0.05,22.0,14.0,1.0,37.0,798.0,18.0,798.0,1.0,16212.0,0.23
1258,Beauregard Parish,0.04,7.0,0.0,6.0,13.0,813.0,28.0,813.0,0.0,15952.0,0.08
1259,Bienville Parish,0.07,1.0,15.0,0.0,16.0,523.0,9.0,523.0,1.0,6298.0,0.25
1260,Bossier Parish,0.11,63.0,116.0,18.0,197.0,3983.0,169.0,3983.0,19.0,52549.0,0.37
1261,Caddo Parish,0.05,165.0,233.0,12.0,410.0,9561.0,195.0,9560.0,57.0,95397.0,0.43
1262,Calcasieu Parish,0.07,85.0,29.0,6.0,120.0,4390.0,102.0,4390.0,32.0,81610.0,0.15
1263,Caldwell Parish,0.09,8.0,0.0,0.0,8.0,265.0,5.0,265.0,0.0,4366.0,0.18
1264,Cameron Parish,0.20,1.0,16.0,0.0,17.0,206.0,2.0,206.0,1.0,3376.0,0.5
1265,Catahoula Parish,0.05,3.0,0.0,0.0,3.0,343.0,4.0,343.0,0.0,4367.0,0.07
1266,Claiborne Parish,0.11,1.0,0.0,0.0,1.0,386.0,8.0,386.0,0.0,5850.0,0.02
1267,Concordia Parish,0.11,3.0,7.0,0.0,10.0,405.0,16.0,405.0,0.0,7829.0,0.13
1268,De Soto Parish,0.06,15.0,55.0,0.0,70.0,793.0,15.0,793.0,5.0,13995.0,0.5
1269,East Baton Rouge Parish,0.09,369.0,577.0,48.0,994.0,13052.0,430.0,13052.0,73.0,192797.0,0.52
1270,East Carroll Parish,0.08,1.0,0.0,0.0,1.0,184.0,5.0,184.0,0.0,2325.0,0.04
1271,East Feliciana Parish,0.07,12.0,2.0,0.0,14.0,686.0,14.0,686.0,0.0,10032.0,0.14
1272,Evangeline Parish,0.03,16.0,1.0,3.0,20.0,461.0,6.0,461.0,0.0,14279.0,0.14
1273,Franklin Parish,0.06,14.0,1.0,1.0,16.0,443.0,6.0,443.0,0.0,8854.0,0.18
1274,Grant Parish,0.06,3.0,0.0,1.0,4.0,565.0,14.0,565.0,0.0,9063.0,0.04
1275,Iberia Parish,0.07,48.0,7.0,2.0,57.0,1832.0,35.0,1833.0,1.0,29538.0,0.19
1276,Iberville Parish,0.06,16.0,4.0,1.0,21.0,927.0,15.0,927.0,0.0,15530.0,0.14
1277,Jackson Parish,0.07,7.0,2.0,1.0,10.0,486.0,12.0,486.0,0.0,7272.0,0.14
1278,Jefferson Parish,0.09,307.0,533.0,37.0,877.0,11122.0,401.0,11121.0,207.0,179437.0,0.49
1279,Jefferson Davis Parish,0.08,8.0,5.0,3.0,16.0,776.0,17.0,776.0,1.0,14436.0,0.11
1280,Lafayette Parish,0.06,155.0,24.0,15.0,194.0,6474.0,209.0,6474.0,8.0,111714.0,0.17
1281,Lafourche Parish,0.07,45.0,10.0,1.0,56.0,1465.0,48.0,1465.0,10.0,43074.0,0.13
1282,Lasalle Parish,0.08,4.0,3.0,0.0,7.0,294.0,7.0,294.0,0.0,6654.0,0.11
1283,Lincoln Parish,0.09,15.0,124.0,1.0,140.0,1276.0,32.0,1276.0,0.0,18251.0,0.77
1284,Livingston Parish,0.06,17.0,63.0,6.0,86.0,2714.0,79.0,2714.0,2.0,66257.0,0.13
1285,Madison Parish,0.07,9.0,0.0,0.0,9.0,313.0,5.0,313.0,0.0,4033.0,0.22
1286,Morehouse Parish,0.06,8.0,1.0,2.0,11.0,904.0,15.0,904.0,0.0,10178.0,0.11
1287,Natchitoches Parish,0.04,15.0,14.0,0.0,29.0,1021.0,42.0,1016.0,1.0,15164.0,0.19
1288,Orleans Parish,0.10,571.0,726.0,111.0,1408.0,8851.0,856.0,8845.0,378.0,160672.0,0.88
1289,Ouachita Parish,0.05,96.0,45.0,4.0,145.0,4261.0,97.0,4261.0,0.0,64825.0,0.22
1290,Plaquemines Parish,0.19,0.0,5.0,0.0,5.0,278.0,28.0,278.0,1.0,9988.0,0.05
1291,Pointe Coupee Parish,0.06,12.0,0.0,1.0,13.0,728.0,13.0,728.0,0.0,11678.0,0.11
1292,Rapides Parish,0.06,70.0,21.0,8.0,99.0,3820.0,86.0,3820.0,0.0,53834.0,0.18
1293,Red River Parish,0.12,1.0,0.0,0.0,1.0,266.0,10.0,266.0,0.0,3790.0,0.03
1294,Richland Parish,0.06,10.0,1.0,2.0,13.0,485.0,7.0,485.0,0.0,9276.0,0.14
1295,Sabine Parish,0.05,5.0,2.0,1.0,8.0,532.0,21.0,532.0,5.0,10230.0,0.08
1296,St. Bernard Parish,0.07,13.0,24.0,1.0,38.0,450.0,26.0,450.0,0.0,17389.0,0.22
1297,St. Charles Parish,0.12,37.0,0.0,4.0,41.0,1179.0,40.0,1179.0,0.0,26820.0,0.15
1298,St. Helena Parish,0.14,3.0,0.0,0.0,3.0,415.0,6.0,415.0,0.0,5819.0,0.05
1299,St. James Parish,0.16,11.0,0.0,0.0,11.0,664.0,8.0,664.0,0.0,11894.0,0.09
1300,St. John The Baptist Parish,0.08,30.0,2.0,1.0,33.0,1024.0,14.0,1024.0,0.0,18923.0,0.17
1301,St. Landry Parish,0.06,31.0,4.0,4.0,39.0,2299.0,46.0,2299.0,4.0,37337.0,0.1
1302,St. Martin Parish,0.09,26.0,5.0,1.0,32.0,1299.0,21.0,1299.0,0.0,25175.0,0.13
1303,St. Mary Parish,0.10,12.0,4.0,2.0,18.0,1030.0,34.0,1030.0,3.0,21088.0,0.09
1304,St. Tammany Parish,0.10,235.0,25.0,26.0,286.0,9154.0,355.0,9154.0,3.0,139162.0,0.21
1305,Tangipahoa Parish,0.07,67.0,197.0,6.0,270.0,3246.0,90.0,3246.0,47.0,55580.0,0.49
1306,Tensas Parish,0.09,0.0,0.0,0.0,0.0,295.0,8.0,295.0,0.0,2153.0,0.0
1307,Terrebonne Parish,0.07,53.0,11.0,1.0,65.0,1882.0,71.0,1882.0,1.0,41570.0,0.16
1308,Union Parish,0.06,2.0,0.0,1.0,3.0,470.0,11.0,470.0,0.0,10561.0,0.03
1309,Vermilion Parish,0.06,27.0,6.0,0.0,33.0,1329.0,32.0,1329.0,0.0,26583.0,0.12
1310,Vernon Parish,0.04,11.0,7.0,8.0,26.0,619.0,74.0,619.0,0.0,16213.0,0.16
1311,Washington Parish,0.11,19.0,5.0,1.0,25.0,952.0,27.0,952.0,0.0,18575.0,0.13
1312,Webster Parish,0.11,34.0,9.0,3.0,46.0,1099.0,10.0,1099.0,3.0,16385.0,0.28
1313,West Baton Rouge Parish,0.13,8.0,3.0,0.0,11.0,568.0,10.0,568.0,0.0,13935.0,0.08
1314,West Carroll Parish,0.05,5.0,0.0,1.0,6.0,246.0,10.0,246.0,0.0,4639.0,0.13
1315,West Feliciana Parish,0.07,5.0,1.0,4.0,10.0,220.0,7.0,220.0,0.0,6039.0,0.17
1316,Winn Parish,0.08,8.0,4.0,1.0,13.0,304.0,5.0,304.0,4.0,5823.0,0.22
1317,Uocava-Me,0.00,0.0,0.0,12.0,12.0,0.0,6589.0,0.0,0.0,6589.0,0.18
1318,Auburn,0.77,5.0,0.0,0.0,5.0,3253.0,0.0,3253.0,1.0,12531.0,0.04
1319,Durham,0.79,0.0,0.0,0.0,0.0,788.0,0.0,788.0,0.0,3005.0,0.0
1320,Greene,0.79,5.0,0.0,0.0,5.0,492.0,0.0,492.0,0.0,2696.0,0.19
1321,Leeds,0.79,0.0,0.0,0.0,0.0,220.0,0.0,220.0,0.0,1451.0,0.0
1322,Lewiston,0.77,12.0,0.0,0.0,12.0,4462.0,0.0,4462.0,8.0,16850.0,0.07
1323,Lisbon,0.77,1.0,0.0,0.0,1.0,1229.0,0.0,1229.0,0.0,5194.0,0.02
1324,Livermore,0.82,0.0,0.0,0.0,0.0,379.0,0.0,379.0,1.0,1441.0,0.0
1325,Livermore Falls,0.82,2.0,0.0,0.0,2.0,381.0,0.0,381.0,0.0,1442.0,0.14
1326,Mechanic Falls,0.82,1.0,0.0,0.0,1.0,319.0,0.0,319.0,0.0,1817.0,0.06
1327,Minot,0.79,0.0,0.0,0.0,0.0,462.0,0.0,462.0,0.0,1867.0,0.0
1328,Poland,0.82,1.0,0.0,0.0,1.0,1031.0,0.0,1031.0,2.0,3600.0,0.03
1329,Sabattus,0.79,0.0,0.0,0.0,0.0,836.0,0.0,836.0,0.0,3063.0,0.0
1330,Turner,0.79,1.0,0.0,0.0,1.0,739.0,0.0,739.0,0.0,3671.0,0.03
1331,Wales,0.82,0.0,0.0,0.0,0.0,197.0,0.0,197.0,0.0,987.0,0.0
1332,Allagash,0.92,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,154.0,0.0
1333,Amity,0.92,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,160.0,0.0
1334,Ashland,0.82,1.0,0.0,0.0,1.0,113.0,0.0,113.0,0.0,681.0,0.15
1335,Blaine,0.92,0.0,0.0,0.0,0.0,42.0,0.0,42.0,0.0,428.0,0.0
1336,Bridgewater,0.92,0.0,0.0,0.0,0.0,70.0,0.0,70.0,0.0,309.0,0.0
1337,Caribou,0.79,2.0,0.0,0.0,2.0,1027.0,0.0,1027.0,0.0,4017.0,0.05
